,player_id,player_name,sacks_suffered,season,attempts,passing_air_yards,carries,rushing_yards,receptions,receiving_yards,fg_att,pat_att,fg_made_distance,fg_missed_distance
23351,00-0026163,R.Mendenhall,0,2012,0,0,51,182,9,62,0,0,0,0
23352,00-0026164,C.Johnson,0,2012,0,0,276,1243,36,232,0,0,0,0
23357,00-0026170,D.Keller,0,2012,0,0,0,0,28,317,0,0,0,0
23360,00-0026173,D.Avery,0,2012,0,0,4,9,60,781,0,0,0,0
23362,00-0026176,J.Nelson,0,2012,0,0,0,0,49,745,0,0,0,0
23364,00-0026178,J.Carlson,0,2012,0,0,0,0,8,43,0,0,0,0
23367,00-0026182,E.Royal,0,2012,0,0,3,22,23,234,0,0,0,0
23369,00-0026184,M.Forte,0,2012,0,0,248,1094,44,340,0,0,0,0
23370,00-0026186,J.Simpson,0,2012,0,0,0,0,26,274,0,0,0,0
23371,00-0026188,F.Davis,0,2012,0,0,1,1,24,325,0,0,0,0
23372,00-0026189,D.Jackson,0,2012,0,0,3,-7,45,700,0,0,0,0
23376,00-0026195,R.Rice,0,2012,0,0,257,1143,61,478,0,0,0,0
23377,00-0026197,C.Henne,28,2012,308,2802,19,64,1,-6,0,0,0,0
23379,00-0026201,M.Bennett,0,2012,0,0,0,0,55,626,0,0,0,0
23380,00-0026204,K.Smith,0,2012,0,0,37,134,10,79,0,0,0,0
23384,00-0026209,J.Hester,0,2012,0,0,17,81,1,7,0,0,0,0
23385,00-0026210,E.Bennett,0,2012,0,0,0,0,29,375,0,0,0,0
23387,00-0026213,J.Charles,0,2012,0,0,285,1509,35,236,0,0,0,0
23391,00-0026221,E.Doucet,0,2012,0,0,2,9,28,207,0,0,0,0
23393,00-0026224,H.Douglas,0,2012,0,0,2,4,38,395,0,0,0,0
23394,00-0026225,C.Stevens,0,2012,0,0,0,0,23,275,0,0,0,0
23397,00-0026231,J.Finley,0,2012,0,0,0,0,61,667,0,0,0,0
23400,00-0026235,M.Manningham,0,2012,0,0,3,64,42,449,0,0,0,0
23402,00-0026237,A.Caldwell,0,2012,0,0,1,14,1,18,0,0,0,0
23414,00-0026262,T.Choice,0,2012,0,0,47,193,4,9,0,0,0,0
23417,00-0026266,L.Hawkins,0,2012,0,0,0,0,5,62,0,0,0,0
23418,00-0026267,J.Tamme,0,2012,0,0,0,0,52,555,0,0,0,0
23423,00-0026281,G.Barnidge,0,2012,0,0,0,0,6,78,0,0,0,0
23426,00-0026286,J.Felton,0,2012,0,0,0,0,3,35,0,0,0,0
23429,00-0026293,M.Slater,0,2012,0,0,0,0,0,0,0,0,0,0
23431,00-0026298,K.Davis,0,2012,0,0,0,0,19,229,0,0,0,0
23432,00-0026300,J.Johnson,1,2012,0,0,0,0,0,0,0,0,0,0
23433,00-0026303,O.Schmitt,0,2012,0,0,2,1,0,0,0,0,0,0
23438,00-0026314,J.Morgan,0,2012,1,32,3,25,48,510,0,0,0,0
23440,00-0026316,J.Parmele,0,2012,0,0,40,143,7,60,0,0,0,0
23448,00-0026344,L.Hilliard,0,2012,0,0,9,33,4,23,0,0,0,0
23449,00-0026345,P.Garcon,0,2012,0,0,2,9,44,633,0,0,0,0
23451,00-0026349,M.Flynn,0,2012,9,82,4,-5,0,0,0,0,0,0
23455,00-0026364,St.Johnson,0,2012,0,0,0,0,79,1046,0,0,0,0
23456,00-0026366,C.Schilens,0,2012,0,0,0,0,28,289,0,0,0,0
23457,00-0026367,P.Hillis,0,2012,1,1,85,309,10,62,0,0,0,0
23460,00-0026373,J.Forsett,0,2012,0,0,63,374,3,38,0,0,0,0
23463,00-0026393,M.Reece,0,2012,0,0,59,271,52,496,0,0,0,0
23467,00-0026432,L.Ball,0,2012,0,0,42,158,7,61,0,0,0,0
23468,00-0026465,A.Armstrong,0,2012,0,0,0,0,3,12,0,0,0,0
23470,00-0026491,S.Logan,0,2012,0,0,3,17,6,28,0,0,0,0
23472,00-0026498,M.Stafford,29,2012,727,6317,35,126,1,3,0,0,0,0
23481,00-0026544,C.Daniel,0,2012,1,5,3,17,0,0,0,0,0,0
23483,00-0026557,W.Ta'ufo'ou,0,2012,0,0,0,0,1,5,0,0,0,0
23486,00-0026566,I.Redman,0,2012,0,0,110,410,19,244,0,0,0,0
23488,00-0026577,M.Thigpen,0,2012,0,0,1,8,1,15,0,0,0,0
23490,00-0026579,K.Bell,0,2012,0,0,29,76,2,13,0,0,0,0
23494,00-0026625,B.Hoyer,4,2012,53,479,1,6,0,0,0,0,0,0
23496,00-0026658,Z.Potter,0,2012,0,0,0,0,2,6,0,0,0,0
23501,00-0026712,B.Miller,0,2012,0,0,0,0,0,0,0,0,0,0
23503,00-0026716,Q.Cosby,0,2012,0,0,0,0,0,0,0,0,0,0
23504,00-0026723,C.Pressley,0,2012,0,0,0,0,1,1,0,0,0,0
23507,00-0026739,J.Norwood,0,2012,0,0,1,1,13,137,0,0,0,0
23508,00-0026745,C.Brinkley,0,2012,0,0,39,115,12,77,0,0,0,0
23509,00-0026753,C.Martin,0,2012,0,0,0,0,4,42,0,0,0,0
23514,00-0026780,K.Ogletree,0,2012,0,0,2,9,32,436,0,0,0,0
23517,00-0026796,A.Foster,0,2012,0,0,351,1424,40,217,0,0,0,0
23524,00-0026852,D.Young,0,2012,0,0,14,60,8,109,0,0,0,0
23525,00-0026855,A.Smith,0,2012,0,0,0,0,0,0,0,0,0,0
23527,00-0026858,G.Gano,0,2012,0,0,0,0,0,0,11,21,296,102
23529,00-0026878,T.Crabtree,0,2012,0,0,0,0,8,203,0,0,0,0
23530,00-0026898,M.Sanchez,34,2012,453,4065,22,28,0,0,0,0,0,0
23531,00-0026899,S.Greene,0,2012,0,0,276,1063,19,151,0,0,0,0
23532,00-0026901,M.Wallace,0,2012,0,0,5,7,64,836,0,0,0,0
23533,00-0026902,R.Barden,0,2012,0,0,0,0,14,220,0,0,0,0
23545,00-0026931,B.Pascoe,0,2012,0,0,0,0,4,35,0,0,0,0
23546,00-0026932,C.Peerman,0,2012,0,0,36,258,9,85,0,0,0,0
23549,00-0026937,B.Gibson,0,2012,0,0,0,0,51,691,0,0,0,0
23550,00-0026941,B.Scott,0,2012,0,0,8,35,0,0,0,0,0,0
23558,00-0026953,S.Stroughter,0,2012,0,0,0,0,1,14,0,0,0,0
23559,00-0026956,L.Stephens-Howling,0,2012,0,0,110,356,17,106,0,0,0,0
23562,00-0026968,R.Succop,0,2012,0,0,0,0,0,0,34,17,1052,215
23567,00-0026983,D.Heyward-Bey,0,2012,0,0,2,16,41,606,0,0,0,0
23570,00-0026986,M.Crabtree,0,2012,0,0,1,8,85,1105,0,0,0,0
23572,00-0026988,K.Moreno,0,2012,0,0,138,525,21,167,0,0,0,0
23577,00-0026993,J.Freeman,26,2012,558,5579,39,139,0,0,0,0,0,0
23579,00-0026995,J.Maclin,0,2012,0,0,0,0,69,857,0,0,0,0
23580,00-0026996,B.Pettigrew,0,2012,0,0,0,0,59,567,0,0,0,0
23582,00-0026998,P.Harvin,0,2012,0,0,22,96,62,677,0,0,0,0
23587,00-0027003,D.Brown,0,2012,0,0,108,417,9,93,0,0,0,0
23589,00-0027005,H.Nicks,0,2012,0,0,0,0,53,692,0,0,0,0
23590,00-0027006,K.Britt,0,2012,0,0,0,0,45,589,0,0,0,0
23591,00-0027007,C.Wells,0,2012,0,0,88,234,1,24,0,0,0,0
23596,00-0027012,B.Robiskie,0,2012,0,0,0,0,4,44,0,0,0,0
23607,00-0027026,M.Massaquoi,0,2012,0,0,0,0,17,254,0,0,0,0
23609,00-0027029,L.McCoy,0,2012,0,0,200,840,54,373,0,0,0,0
23630,00-0027057,B.Tate,0,2012,0,0,1,0,13,211,0,0,0,0
23631,00-0027059,P.Turner,0,2012,0,0,0,0,0,0,0,0,0,0
23633,00-0027061,J.Cook,0,2012,0,0,0,0,44,523,0,0,0,0
23640,00-0027069,C.Coffman,0,2012,0,0,0,0,1,12,0,0,0,0
23641,00-0027070,T.Beckum,0,2012,0,0,0,0,0,0,0,0,0,0
23643,00-0027076,M.Thomas,0,2012,0,0,7,57,18,108,0,0,0,0
23644,00-0027077,B.Hartline,0,2012,0,0,0,0,74,1083,0,0,0,0
23647,00-0027080,M.Goodson,0,2012,0,0,35,221,16,195,0,0,0,0
23652,00-0027089,L.Murphy,0,2012,0,0,1,3,25,336,0,0,0,0
23654,00-0027092,A.Collie,0,2012,0,0,0,0,1,6,0,0,0,0
23655,00-0027094,A.Brown,0,2012,0,0,73,385,12,86,0,0,0,0
23659,00-0027106,Q.Johnson,0,2012,0,0,4,5,5,40,0,0,0,0
23661,00-0027109,J.Casey,0,2012,0,0,1,6,34,330,0,0,0,0
23666,00-0027120,J.Ringer,0,2012,0,0,2,14,3,12,0,0,0,0
23669,00-0027135,B.Myers,0,2012,0,0,0,0,79,806,0,0,0,0
23671,00-0027139,J.Phillips,0,2012,0,0,0,0,8,55,0,0,0,0
23672,00-0027140,C.Ogbonnaya,0,2012,0,0,8,30,24,187,0,0,0,0
23675,00-0027150,J.Edelman,0,2012,0,0,4,45,21,235,0,0,0,0
23676,00-0027154,J.O'Connell,0,2012,0,0,0,0,3,18,0,0,0,0
23677,00-0027155,R.Jennings,0,2012,0,0,101,283,19,130,0,0,0,0
23678,00-0027156,T.Underwood,0,2012,0,0,1,1,28,425,0,0,0,0
23683,00-0027202,M.Palmer,0,2012,0,0,0,0,6,22,0,0,0,0
23685,00-0027214,K.Williams,0,2012,0,0,2,3,2,9,0,0,0,0
23686,00-0027215,L.Paulsen,0,2012,0,0,0,0,25,308,0,0,0,0
23687,00-0027218,J.Bell,0,2012,0,0,82,414,52,485,0,0,0,0
23695,00-0027253,T.Lewis,3,2012,32,276,1,3,0,0,0,0,0,0
23697,00-0027257,K.Toston,0,2012,0,0,17,74,3,41,0,0,0,0
23700,00-0027265,V.Cruz,0,2012,0,0,0,0,86,1092,0,0,0,0
23704,00-0027321,J.Cumberland,0,2012,0,0,0,0,29,359,0,0,0,0
23705,00-0027322,D.Nelson,0,2012,0,0,0,0,2,31,0,0,0,0
23706,00-0027325,L.Blount,0,2012,0,0,41,151,1,2,0,0,0,0
23710,00-0027346,A.Smith,0,2012,0,0,0,0,2,21,0,0,0,0
23714,00-0027356,M.Moore,0,2012,0,0,1,9,6,116,0,0,0,0
23719,00-0027419,C.Gronkowski,0,2012,0,0,0,0,1,11,0,0,0,0
23726,00-0027450,P.Parker,0,2012,0,0,1,7,0,0,0,0,0,0
23736,00-0027518,D.Jones,0,2012,0,0,0,0,41,443,0,0,0,0
23737,00-0027531,C.Ivory,0,2012,0,0,40,217,2,15,0,0,0,0
23744,00-0027567,S.Maneri,0,2012,0,0,0,0,5,51,0,0,0,0
23746,00-0027581,S.Ajirotutu,0,2012,0,0,0,0,3,45,0,0,0,0
23747,00-0027583,R.Brockel,0,2012,0,0,0,0,0,0,0,0,0,0
23748,00-0027585,R.Goodman,0,2012,0,0,0,0,0,0,0,0,0,0
23749,00-0027602,G.Harrell,0,2012,4,28,4,-3,0,0,0,0,0,0
23751,00-0027606,T.Holliday,0,2012,0,0,0,0,2,17,0,0,0,0
23753,00-0027608,K.Williams,0,2012,0,0,4,21,14,212,0,0,0,0
23756,00-0027618,B.Banks,0,2012,0,0,7,36,8,15,0,0,0,0
23762,00-0027651,D.McCluster,0,2012,0,0,12,70,52,452,0,0,0,0
23765,00-0027654,A.Benn,0,2012,0,0,3,16,4,26,0,0,0,0
23766,00-0027656,R.Gronkowski,0,2012,0,0,0,0,55,790,0,0,0,0
23775,00-0027666,M.Hardesty,0,2012,0,0,65,271,2,16,0,0,0,0
23784,00-0027675,E.Dickson,0,2012,0,0,0,0,21,225,0,0,0,0
23790,00-0027681,B.LaFell,0,2012,0,0,3,35,44,677,0,0,0,0
23794,00-0027685,E.Sanders,1,2012,0,0,1,4,44,626,0,0,0,0
23796,00-0027687,J.Shipley,0,2012,0,0,0,0,23,244,0,0,0,0
23797,00-0027688,C.McCoy,4,2012,17,137,4,15,0,0,0,0,0,0
23799,00-0027690,E.Decker,0,2012,0,0,0,0,85,1064,0,0,0,0
23800,00-0027691,A.Roberts,0,2012,0,0,4,29,64,759,0,0,0,0
23801,00-0027692,A.Edwards,0,2012,1,24,0,0,5,121,0,0,0,0
23803,00-0027695,T.Moeaki,0,2012,0,0,0,0,33,453,0,0,0,0
23804,00-0027696,J.Graham,0,2012,0,0,0,0,85,982,0,0,0,0
23806,00-0027700,M.Gilyard,0,2012,0,0,0,0,2,15,0,0,0,0
23808,00-0027702,M.Williams,0,2012,1,28,0,0,63,996,0,0,0,0
23812,00-0027708,M.Easley,0,2012,0,0,0,0,0,0,0,0,0,0
23815,00-0027712,J.McKnight,0,2012,0,0,30,179,1,18,0,0,0,0
23816,00-0027713,A.Hernandez,0,2012,0,0,1,5,51,483,0,0,0,0
23817,00-0027714,D.Pitta,0,2012,0,0,0,0,61,669,0,0,0,0
23819,00-0027718,G.Graham,0,2012,0,0,0,0,28,263,0,0,0,0
23823,00-0027725,C.Harbor,0,2012,0,0,0,0,25,186,0,0,0,0
23826,00-0027732,M.Hoomanawanui,0,2012,0,0,0,0,5,109,0,0,0,0
23831,00-0027739,J.Conner,0,2012,0,0,0,0,0,0,0,0,0,0
23839,00-0027754,J.Skelton,15,2012,201,1531,4,5,0,0,0,0,0,0
23840,00-0027755,D.Reed,0,2012,0,0,0,0,5,66,0,0,0,0
23843,00-0027758,R.Cooper,0,2012,0,0,0,0,23,248,0,0,0,0
23848,00-0027772,A.Dixon,0,2012,0,0,21,78,0,0,0,0,0,0
23850,00-0027775,R.Smith,0,2012,5,45,0,0,0,0,0,0,0,0
23853,00-0027779,D.Karim,0,2012,0,0,0,0,0,0,0,0,0,0
23854,00-0027780,N.Byham,0,2012,0,0,0,0,3,18,0,0,0,0
23857,00-0027783,A.McCoy,0,2012,0,0,0,0,18,291,0,0,0,0
23860,00-0027786,J.Dwyer,0,2012,0,0,156,623,18,106,0,0,0,0
23863,00-0027789,D.Briscoe,0,2012,0,0,1,1,2,22,0,0,0,0
23864,00-0027791,J.Starks,0,2012,0,0,71,255,4,31,0,0,0,0
23865,00-0027793,A.Brown,0,2012,2,41,7,24,66,787,0,0,0,0
23866,00-0027796,J.Webb,0,2012,0,0,1,-1,0,0,0,0,0,0
23874,00-0027819,D.Dickerson,0,2012,0,0,1,-8,9,117,0,0,0,0
23876,00-0027825,J.Dray,0,2012,0,0,0,0,2,15,0,0,0,0
23878,00-0027827,D.Epps,0,2012,0,0,0,0,1,9,0,0,0,0
23887,00-0027844,E.Lorig,0,2012,0,0,0,0,12,83,0,0,0,0
23891,00-0027854,S.Bradford,35,2012,551,4507,36,124,0,0,0,0,0,0
23898,00-0027861,C.Spiller,0,2012,0,0,207,1244,43,459,0,0,0,0
23901,00-0027864,R.Mathews,0,2012,0,0,184,707,39,252,0,0,0,0
23910,00-0027873,J.Gresham,0,2012,0,0,0,0,64,737,0,0,0,0
23911,00-0027874,D.Thomas,0,2012,0,0,0,0,94,1434,0,0,0,0
23913,00-0027876,T.Tebow,2,2012,8,69,32,102,0,0,0,0,0,0
23924,00-0027888,T.Gerhart,0,2012,0,0,50,169,20,155,0,0,0,0
23926,00-0027890,B.Tate,0,2012,0,0,65,279,11,49,0,0,0,0
23927,00-0027891,G.Tate,0,2012,1,23,3,20,45,688,0,0,0,0
23929,00-0027893,D.Williams,0,2012,0,0,0,0,30,324,0,0,0,0
23931,00-0027902,D.Bryant,0,2012,0,0,2,-5,90,1371,0,0,0,0
23933,00-0027905,W.Tukuafu,0,2012,0,0,0,0,0,0,0,0,0,0
23934,00-0027912,D.Alexander,0,2012,1,1,0,0,37,658,0,0,0,0
23937,00-0027917,T.Clutts,0,2012,0,0,0,0,0,0,0,0,0,0
23938,00-0027918,A.Hawkins,0,2012,0,0,6,30,51,533,0,0,0,0
23939,00-0027925,J.Develin,0,2012,0,0,0,0,0,0,0,0,0,0
23941,00-0027939,C.Newton,36,2012,485,4511,127,741,0,6,0,0,0,0
23944,00-0027942,A.Green,0,2012,0,0,4,38,97,1350,0,0,0,0
23946,00-0027944,J.Jones,0,2012,0,0,6,30,79,1198,0,0,0,0
23948,00-0027946,J.Locker,25,2012,314,3031,41,291,0,0,0,0,0,0
23950,00-0027948,B.Gabbert,22,2012,278,2194,18,56,0,0,0,0,0,0
23952,00-0027950,C.Ponder,32,2012,483,3344,60,253,1,-15,0,0,0,0
23966,00-0027964,J.Baldwin,0,2012,0,0,0,0,20,325,0,0,0,0
23968,00-0027966,M.Ingram,0,2012,0,0,156,602,6,29,0,0,0,0
23974,00-0027973,A.Dalton,46,2012,528,4528,47,120,0,0,0,0,0,0
23975,00-0027974,C.Kaepernick,16,2012,218,2140,63,415,0,0,0,0,0,0
23977,00-0027976,R.Williams,0,2012,0,0,58,164,7,44,0,0,0,0
23982,00-0027981,K.Rudolph,0,2012,0,0,0,0,53,493,0,0,0,0
23983,00-0027982,T.Young,0,2012,0,0,2,16,33,383,0,0,0,0
23986,00-0027985,L.Kendricks,0,2012,0,0,0,0,42,519,0,0,0,0
23993,00-0027994,S.Vereen,0,2012,0,0,62,251,8,149,0,0,0,0
23994,00-0027995,M.Leshoure,0,2012,0,0,215,798,34,214,0,0,0,0
23995,00-0027996,T.Smith,0,2012,0,0,3,9,49,855,0,0,0,0
23996,00-0027997,G.Little,0,2012,0,0,2,15,53,647,0,0,0,0
23999,00-0028000,D.Thomas,0,2012,0,0,91,325,15,156,0,0,0,0
24001,00-0028002,R.Cobb,0,2012,0,0,10,132,80,954,0,0,0,0
24004,00-0028007,R.Housler,0,2012,0,0,0,0,45,417,0,0,0,0
24006,00-0028009,D.Murray,0,2012,0,0,161,663,35,251,0,0,0,0
24008,00-0028011,S.Ridley,0,2012,0,0,290,1263,6,51,0,0,0,0
24009,00-0028012,R.Mallett,0,2012,4,23,8,-9,0,0,0,0,0,0
24012,00-0028016,A.Pettis,0,2012,0,0,0,0,30,261,0,0,0,0
24013,00-0028017,L.Hankerson,0,2012,0,0,2,5,38,543,0,0,0,0
24016,00-0028021,J.Jernigan,0,2012,0,0,1,6,3,22,0,0,0,0
24029,00-0028034,A.Green,0,2012,0,0,135,464,18,125,0,0,0,0
24034,00-0028040,J.Cameron,0,2012,0,0,0,0,20,226,0,0,0,0
24036,00-0028042,L.Stocker,0,2012,0,0,0,0,16,165,0,0,0,0
24037,00-0028043,R.Helu,0,2012,0,0,2,2,7,45,0,0,0,0
24039,00-0028045,K.Durham,0,2012,0,0,0,0,8,125,0,0,0,0
24042,00-0028049,E.Gates,0,2012,0,0,1,12,16,224,0,0,0,0
24044,00-0028052,C.Shorts,0,2012,0,0,1,-4,55,979,0,0,0,0
24045,00-0028053,K.Hunter,1,2012,0,0,72,371,9,60,0,0,0,0
24048,00-0028057,D.Carter,0,2012,0,0,32,122,1,13,0,0,0,0
24049,00-0028058,A.Henery,0,2012,0,0,0,0,0,0,31,26,938,162
24052,00-0028061,T.Doss,0,2012,0,0,0,0,7,123,0,0,0,0
24053,00-0028062,O.Marecic,0,2012,0,0,0,0,0,0,0,0,0,0
24054,00-0028063,T.Jones,0,2012,0,0,6,21,2,11,0,0,0,0
24055,00-0028064,B.Powell,0,2012,0,0,110,437,17,140,0,0,0,0
24058,00-0028068,J.Harper,0,2012,0,0,19,30,1,8,0,0,0,0
24060,00-0028070,K.Pilares,0,2012,0,0,1,17,2,42,0,0,0,0
24061,00-0028071,J.White,0,2012,0,0,8,34,0,0,0,0,0,0
24062,00-0028074,A.Sherman,0,2012,0,0,0,0,5,39,0,0,0,0
24064,00-0028079,D.Williams,0,2012,0,0,0,0,7,57,0,0,0,0
24068,00-0028083,Jz. Rodgers,0,2012,0,0,94,362,53,402,0,0,0,0
24070,00-0028086,D.Moore,0,2012,0,0,1,-5,51,741,0,0,0,0
24071,00-0028087,D.Lewis,0,2012,0,0,13,69,2,24,0,0,0,0
24073,00-0028090,T.Yates,1,2012,10,64,2,-1,0,0,0,0,0,0
24074,00-0028091,J.Kerley,0,2012,1,42,5,8,56,827,0,0,0,0
24076,00-0028093,N.Paul,0,2012,0,0,1,-1,8,152,0,0,0,0
24078,00-0028097,L.Smith,0,2012,0,0,0,0,4,13,0,0,0,0
24083,00-0028105,R.Whalen,0,2012,0,0,0,0,7,53,0,0,0,0
24087,00-0028112,C.Clay,0,2012,0,0,0,0,18,212,0,0,0,0
24088,00-0028114,D.Harris,0,2012,0,0,0,0,17,222,0,0,0,0
24089,00-0028115,E.Royster,0,2012,0,0,23,88,15,109,0,0,0,0
24090,00-0028116,A.Robinson,0,2012,0,0,1,14,11,237,0,0,0,0
24091,00-0028118,T.Taylor,3,2012,29,157,14,73,0,0,0,0,0,0
24092,00-0028119,R.Gordon,0,2012,0,0,0,0,2,9,0,0,0,0
24093,00-0028121,J.Todman,0,2012,0,0,3,8,1,0,0,0,0,0
24106,00-0028142,V.Green,0,2012,0,0,0,0,5,63,0,0,0,0
24109,00-0028146,G.McElroy,11,2012,31,222,8,30,0,0,0,0,0,0
24110,00-0028149,B.Miller,0,2012,0,0,5,18,12,84,0,0,0,0
24113,00-0028156,R.Taylor,0,2012,0,0,0,0,1,11,0,0,0,0
24115,00-0028158,S.Chapas,0,2012,0,0,0,0,1,6,0,0,0,0
24116,00-0028159,D.Scott,0,2012,0,0,6,9,0,0,0,0,0,0
24119,00-0028163,A.Allen,0,2012,0,0,16,61,2,12,0,0,0,0
24122,00-0028170,B.Batch,0,2012,0,0,25,49,4,31,0,0,0,0
24126,00-0028174,S.Burton,0,2012,0,0,0,0,5,35,0,0,0,0
24127,00-0028178,S.Havili,0,2012,0,0,6,22,7,43,0,0,0,0
24128,00-0028179,D.Ausberry,0,2012,0,0,0,0,7,92,0,0,0,0
24133,00-0028198,M.Asiata,0,2012,0,0,3,9,1,2,0,0,0,0
24135,00-0028202,S.Draughn,0,2012,0,0,59,233,24,158,0,0,0,0
24136,00-0028211,M.Harvey,0,2012,0,0,0,0,0,0,0,0,0,0
24138,00-0028238,K.Reuland,0,2012,0,0,0,0,11,83,0,0,0,0
24140,00-0028249,J.Ross,0,2012,0,0,0,0,0,0,0,0,0,0
24144,00-0028263,A.Holmes,0,2012,0,0,0,0,2,11,0,0,0,0
24145,00-0028267,A.Reisner,0,2012,0,0,0,0,1,13,0,0,0,0
24146,00-0028270,W.Saunders,0,2012,0,0,0,0,2,15,0,0,0,0
24150,00-0028288,L.Williams,0,2012,0,0,0,0,0,0,0,0,0,0
24152,00-0028307,DJ.Davis,0,2012,0,0,0,0,4,40,0,0,0,0
24155,00-0028337,K.Adams,0,2012,0,0,0,0,4,40,0,0,0,0
24156,00-0028338,K.Adams,0,2012,0,0,0,0,2,26,0,0,0,0
24158,00-0028345,R.Hughes,0,2012,0,0,1,5,1,3,0,0,0,0
24160,00-0028352,D.Sanzenbacher,0,2012,0,0,0,0,1,7,0,0,0,0
24162,00-0028362,M.Preston,0,2012,0,0,0,0,5,59,0,0,0,0
24165,00-0028400,A.Binns,0,2012,0,0,0,0,24,277,0,0,0,0
24167,00-0028406,T.Gallarda,0,2012,0,0,0,0,1,7,0,0,0,0
24168,00-0028409,D.Harris,0,2012,0,0,34,157,2,17,0,0,0,0
24169,00-0028416,R.Murphy,0,2012,0,0,23,92,0,0,0,0,0,0
24170,00-0028417,J.Newsome,0,2012,0,0,0,0,5,73,0,0,0,0
24174,00-0028434,D.Baldwin,0,2012,0,0,0,0,29,366,0,0,0,0
24181,00-0028492,H.Hynoski,0,2012,0,0,5,20,11,50,0,0,0,0
24184,00-0028522,M.Higgins,0,2012,0,0,0,0,1,-3,0,0,0,0
24185,00-0028532,J.Morgan,0,2012,0,0,1,1,10,379,0,0,0,0
24188,00-0028542,L.Jean,0,2012,0,0,0,0,6,151,0,0,0,0
24190,00-0028565,A.Allen,0,2012,0,0,27,124,2,16,0,0,0,0
24192,00-0028581,P.DiMarco,0,2012,0,0,0,0,0,0,0,0,0,0
24197,00-0028602,B.Saine,0,2012,0,0,0,0,0,0,0,0,0,0
24199,00-0028613,P.Tanner,0,2012,0,0,25,61,4,41,0,0,0,0
24203,00-0028646,D.Gilreath,0,2012,0,0,1,7,0,0,0,0,0,0
24205,00-0028651,M.McNeill,0,2012,0,0,0,0,4,31,0,0,0,0
24206,00-0028660,D.Bailey,0,2012,0,0,0,0,0,0,31,37,1051,105
24211,00-0028706,A.Smith,0,2012,0,0,3,0,0,0,0,0,0,0
24213,00-0028736,W.Powell,0,2012,0,0,60,217,19,132,0,0,0,0
24217,00-0028787,K.Forbath,0,2012,0,0,0,0,0,0,18,34,691,37
24218,00-0028792,K.Cone,0,2012,0,0,0,0,0,0,0,0,0,0
24220,00-0028825,T.Pryor,0,2012,30,338,10,51,1,22,0,0,0,0
24224,00-0028841,W.Johnson,0,2012,0,0,2,7,15,137,0,0,0,0
24225,00-0028842,H.Smith,0,2012,0,0,0,0,1,16,0,0,0,0
24230,00-0028876,C.Mooney,0,2012,0,0,5,19,0,0,0,0,0,0
24234,00-0028903,G.Celek,0,2012,0,0,0,0,4,51,0,0,0,0
24235,00-0028905,C.Owusu,0,2012,0,0,0,0,1,24,0,0,0,0
24236,00-0028906,N.Palmer,0,2012,0,0,0,0,1,-4,0,0,0,0
24239,00-0028930,J.Cooper,0,2012,0,0,0,0,8,106,0,0,0,0
24247,00-0028958,C.Harkey,0,2012,0,0,0,0,1,21,0,0,0,0
24248,00-0028961,B.Barden,0,2012,0,0,0,0,0,0,0,0,0,0
24249,00-0028994,D.Jones,0,2012,0,0,0,0,1,8,0,0,0,0
24250,00-0028995,S.Hill,0,2012,0,0,0,0,21,252,0,0,0,0
24252,00-0029000,C.Beasley,0,2012,0,0,0,0,15,128,0,0,0,0
24253,00-0029004,L.Dunbar,0,2012,0,0,21,75,6,33,0,0,0,0
24257,00-0029051,J.Boykin,0,2012,0,0,0,0,5,27,0,0,0,0
24259,00-0029055,K.Elliott,0,2012,0,0,0,0,10,108,0,0,0,0
24265,00-0029091,B.Sowell,0,2012,0,0,0,0,0,0,0,0,0,0
24268,00-0029129,R.Streater,0,2012,0,0,0,0,39,584,0,0,0,0
24271,00-0029137,A.Jeffery,0,2012,0,0,0,0,24,367,0,0,0,0
24272,00-0029140,C.Rainey,0,2012,0,0,26,102,14,60,0,0,0,0
24273,00-0029141,A.Morris,0,2012,0,0,335,1613,11,77,0,0,0,0
24275,00-0029145,M.Smith,0,2012,0,0,0,0,0,0,0,0,0,0
24277,00-0029155,M.Brown,0,2012,0,0,0,0,0,0,0,0,0,0
24278,00-0029159,J.Kearse,0,2012,0,0,0,0,3,31,0,0,0,0
24285,00-0029204,T.Clemons,0,2012,0,0,0,0,3,41,0,0,0,0
24286,00-0029205,T.Cadet,0,2012,0,0,1,5,5,44,0,0,0,0
24287,00-0029209,R.Broyles,0,2012,0,0,0,0,22,310,0,0,0,0
24294,00-0029218,D.Paulson,0,2012,0,0,0,0,7,51,0,0,0,0
24296,00-0029239,B.Bolden,0,2012,0,0,56,274,2,11,0,0,0,0
24301,00-0029251,D.Wilson,0,2012,0,0,71,358,4,34,0,0,0,0
24310,00-0029260,L.James,0,2012,0,0,27,125,3,29,0,0,0,0
24312,00-0029262,R.Randle,0,2012,0,0,0,0,19,298,0,0,0,0
24313,00-0029263,R.Wilson,33,2012,393,3903,94,489,0,0,0,0,0,0
24314,00-0029264,B.Pierce,0,2012,0,0,108,532,7,47,0,0,0,0
24319,00-0029269,T.Benjamin,0,2012,0,0,6,66,18,298,0,0,0,0
24321,00-0029271,J.Adams,0,2012,0,0,3,13,1,7,0,0,0,0
24323,00-0029273,R.Turbin,0,2012,0,0,80,354,19,181,0,0,0,0
24324,00-0029274,D.Wylie,0,2012,0,0,0,0,6,53,0,0,0,0
